Wavelength Intensity
475.477 104.36234999999999
475.429 99.0337
475.381 104.31585
475.333 109.598
475.285 102.505
475.237 103.662
475.189 96.57505
475.141 89.4881
475.093 94.76555
475.045 100.043
474.997 111.789
474.949 103.53
474.901 117.623
474.854 109.366
474.806 98.7612
474.758 103.442
474.71 102.245
474.662 99.8734
474.614 96.328
474.566 103.354
474.518 109.204
474.47 102.137
474.422 93.8988
474.374 111.481
474.326 113.804
474.278 95.0121
474.23 121.965
474.182 106.697
474.134 112.535
474.086 98.4474
474.038 114.831
473.99 114.807
473.943 98.3847
473.895 96.0218
473.847 100.684
473.799 108.857
473.751 112.344
473.703 111.15
473.655 100.0162
473.607 88.8824
473.559 94.7087
473.511 100.535
473.463 109.863
473.415 106.335
473.367 98.1341
473.319 99.2813
473.271 114.441
473.223 103.909
473.175 99.2179
473.127 102.698
473.079 107.343
473.031 114.319
472.983 111.963
472.935 106.109
472.888 107.252
472.84 107.229
472.792 115.363
472.744 104.853
472.696 109.49
472.648 107.138
472.6 107.115
472.552 96.6157
472.504 96.5951
472.456 98.9016
472.408 105.86
472.36 111.653
472.312 103.49135000000001
472.264 95.3297
472.216 100.53885
472.168 105.748
472.12 109.211
472.072 111.51
472.024 88.2603
471.976 94.0442
471.928 99.82809999999999
471.88 105.612
471.832 97.4677
471.784 96.2868
471.736 103.225
471.688 98.5649
471.64 92.7472
471.592 90.4092
471.544 96.1841
471.496 96.1636
471.448 106.568
471.401 98.4388
471.353 90.3128
471.305 109.973
471.257 101.848
471.209 87.9407
471.161 89.0788
471.113 100.626
471.065 111.012
471.017 102.895
470.969 100.562
470.921 92.4506
470.873 107.451
470.825 97.0317
470.777 84.3071
470.729 96.9902
470.681 96.9695
470.633 108.49
470.585 106.159
470.537 93.4463
470.489 109.574
470.441 99.1722
470.393 106.069
470.345 108.351
470.297 95.6513
470.249 99.0874
470.201 97.9143
470.153 97.8933
470.105 92.69200000000001
470.057 87.4907
470.009 88.62265
469.961 89.7546
469.913 103.541
469.865 104.669
469.817 98.8967
469.769 102.325
469.721 104.602
469.673 99.9824
469.625 110.302
469.577 99.9396
469.529 102.215
469.481 93.0074
469.433 106.763
469.385 82.6378
469.337 89.5051
469.289 97.5167
469.241 100.937
469.193 95.1814
469.145 97.454
469.097 92.276
469.049 87.098
469.001 103.12
468.953 89.3517
468.905 89.3325
468.857 92.7485
468.809 84.715
468.761 99.576
468.713 101.843
468.665 100.677
468.617 90.3614
468.569 86.9113
468.521 97.1826
468.473 92.5894
468.425 103.998
468.377 94.8348
468.329 102.811
468.281 85.6573
468.233 90.2063
468.185 97.0366
468.137 92.4503
468.089 95.8538
468.041 94.6924
467.993 92.3908
467.945 95.792
467.897 82.0898
467.849 98.0307
467.801 98.0096
467.753 105.964
467.705 112.776
467.657 101.93465
467.609 91.0933
467.561 99.0427
467.513 95.6069
467.465 105.828
467.417 98.9788
467.369 101.232
467.321 111.445
467.273 98.9149
467.225 100.03
467.177 97.7359
467.129 94.3062
467.081 94.2859
467.033 99.9443
466.985 97.6518
466.937 98.766
466.889 91.36885000000001
466.841 83.9717
466.793 98.7022
466.745 91.8754
466.697 105.464
466.649 97.5047
466.601 103.151
466.553 99.7292
466.505 103.107
466.457 99.6863
466.409 97.3997
466.36 88.8882
466.312 80.3767
466.264 83.7541
466.216 87.1315
466.168 87.1127
466.12 87.0939
466.072 102.907
466.024 92.7094
465.976 83.6465
465.928 91.5393
465.88 108.468
465.832 93.759
465.784 83.5743
465.736 93.7186
465.688 97.085
465.64 99.3214
465.592 84.6306
465.544 86.8687
465.496 92.4895
465.448 94.7249
465.4 95.8319
465.352 89.0481
465.304 104.806
465.256 92.3897
465.208 109.267
465.16 91.2236
465.112 97.9597
465.064 90.0584
465.016 108.047
464.968 95.6457
464.92 95.625
464.872 94.4796
464.823 87.7121
464.775 96.6873
464.727 89.9222
464.679 98.893
464.631 86.5127
464.583 89.86314999999999
464.535 93.2136
464.487 98.8075
464.439 95.4184
464.391 95.3978
464.343 94.255
464.295 97.6002
464.247 107.673
464.199 99.24155
464.151 90.8101
464.103 99.7574
464.055 89.6502
464.007 90.7511
463.959 105.293
463.911 94.0715
463.863 95.1708
463.815 90.6725
463.766 94.0104
463.718 92.8711
463.67 97.3257
463.622 88.3571
463.574 110.702
463.526 97.2625
463.478 86.0642
463.43 103.925
463.382 87.1441
463.334 94.9442
463.286 83.7561
463.238 75.9224
463.19 84.836
463.142 99.3259
463.094 97.0728
463.046 101.514
462.998 91.4542
462.95 93.6645
462.902 90.2997
462.853 90.2801
462.805 99.1751
462.757 85.7846
462.709 93.5628
462.661 91.3153
462.613 92.4088
462.565 89.0494
462.517 90.143
462.469 89.0107
462.421 100.115
462.373 94.5328
462.325 95.6242
462.277 75.5934
462.229 77.98245
462.181 80.3715
462.133 82.76055
462.084 85.1496
462.036 87.53865
461.988 89.9277
461.94 92.1281
461.892 100.986
461.844 95.4165
461.796 87.631
461.748 85.3939
461.7 88.7016
461.652 82.0312
461.604 84.2299
461.556 80.8874
461.508 77.5471
461.46 74.2068
461.412 75.96084
461.363 77.71488000000001
461.315 79.46892
461.267 81.22296
461.219 82.977
461.171 83.51185000000001
461.123 84.0467
461.075 86.2397
461.027 105.013
460.979 100.569
460.931 99.4423
460.883 89.4785
460.835 88.35485
460.787 87.2312
460.738 89.42
460.69 101.541
460.642 91.588
460.594 97.0842
460.546 90.44655
460.498 83.8089
460.45 82.6881
460.402 89.2836
460.354 99.1824
460.306 102.466
460.258 79.3113
460.21 91.4084
460.162 89.1863
460.113 100.175
460.065 88.0468
460.017 91.3286
459.969 85.8081
459.921 90.1889
459.873 78.0733
459.825 78.0562
459.777 79.50406666666667
459.729 80.95193333333333
459.681 82.3998
459.633 87.8739
459.584 88.9529
459.536 99.9129
459.488 92.2071
459.44 87.7971
459.392 92.1668
459.344 99.8256
459.296 91.0298
459.248 97.5889
459.2 88.25135
459.152 78.9138
459.104 94.2375
459.055 78.8793
459.007 81.48848
458.959 84.09766
458.911 86.70684
458.863 89.31602000000001
458.815 91.9252
458.767 88.6228
458.719 92.9789
458.671 85.3031
458.623 88.5646
458.575 95.1041
458.526 83.0613
458.478 110.36
458.43 76.4703
458.382 91.7442
458.334 87.3563
458.286 91.7041
458.238 86.2266
458.19 79.6603
458.142 85.0978
458.094 80.7161
458.045 85.0605
457.997 91.5836
457.949 90.4734
457.901 92.6332
457.853 94.792
457.805 82.7887
457.757 80.5923
457.709 91.4631
457.661 84.91284999999999
457.612 78.3626
457.564 83.7861
457.516 87.0313
457.468 96.8011
457.42 91.3428
457.372 90.2356
457.324 95.6505
457.276 89.1093
457.228 92.3491
457.179 85.8115
457.131 94.4805
457.083 91.2025
457.035 85.755
456.987 93.333
456.939 79.2071
456.891 80.81655
456.843 82.426
456.795 83.49195
456.746 84.5579
456.698 87.7909
456.65 87.7716
456.602 93.1691
456.554 84.4836
456.506 95.2939
456.458 86.6118
456.41 89.84
456.362 88.738
456.313 82.2269
456.265 106.006
456.217 93.0053
456.169 83.2539
456.121 79.45295
456.073 75.652
456.025 86.4405
455.977 70.2174
455.928 79.9222
455.88 99.3409
455.832 84.2053
455.784 93.9006
455.736 94.959
455.688 85.76995
455.64 76.5809
455.592 88.4261
455.543 85.71185
455.495 82.9976
455.447 95.9112
455.399 92.6578
455.351 87.2515
455.303 87.2323
455.255 90.4432
455.207 88.2703
455.158 95.7844
455.11 83.9274
455.062 93.5907
455.014 90.3435
454.966 91.3989
454.918 81.7033
454.87 87.0593
454.822 95.6367
454.773 90.2439
454.725 91.2981
454.677 81.6132
454.629 97.6995
454.581 87.48304999999999
454.533 77.2666
454.485 76.1766
454.436 75.6236
454.388 75.0706
454.34 90.0648
454.292 95.4047
454.244 106.101
454.196 93.2196
454.148 87.8428
454.099 87.8233
454.051 86.7332
454.003 83.5024
453.955 82.4136
453.907 79.1859
453.859 75.9582
453.811 79.86153333333334
453.763 83.76486666666666
453.714 87.6682
453.666 80.1666
453.618 78.0115
453.57 90.8153
453.522 89.727
453.474 102.522
453.426 85.4165
453.377 91.8024
453.329 80.0425
453.281 88.5608
453.233 87.4744
453.185 81.0559
453.137 87.4357
453.088 73.5577
453.04 91.6603
452.992 90.5744
452.944 84.1623
452.896 78.8181
452.848 96.9035
452.8 74.5246
452.751 84.0877
452.703 83.0049
452.655 70.2194
452.607 81.37015
452.559 92.5209
452.511 96.7533
452.463 94.6058
452.414 92.4594
452.366 89.2513
452.318 87.107
452.27 97.7081
452.222 71.1412
452.174 75.3708
452.125 79.6004
452.077 93.377
452.029 94.4172
451.981 88.0324
451.933 86.9525
451.885 95.4145
451.837 89.0338
451.788 86.8946
451.74 88.9943
451.692 90.0337
451.644 85.7778
451.596 81.5237
451.548 81.5056
451.499 93.1286
451.451 84.6436
451.403 80.3935
451.355 87.7787
451.307 89.8739
451.259 101.482
451.21 93.0045
451.162 96.1538
451.114 79.23
451.066 83.437
451.018 81.30709999999999
450.97 79.1772
450.921 86.5478
450.873 81.2524
450.825 93.8942
450.777 87.5448
450.729 92.7979
450.681 88.5601
450.632 80.108
450.584 88.5207
450.536 83.2331
450.488 105.335
450.44 95.8334
450.392 87.3891
450.343 88.4223
450.295 83.6678
450.247 78.9133
450.199 88.3632
450.151 77.8264
450.103 88.3238
450.054 89.3554
450.006 101.948
449.958 88.2648
449.91 89.2957
449.862 87.1752
449.813 94.5062
449.765 79.7875
449.717 94.4641
449.669 87.0975
449.621 89.1763
449.573 93.352
449.524 82.8446
449.476 95.4073
449.428 85.9522
449.38 84.8851
449.332 79.6275
449.283 84.8472
449.235 91.1118
449.187 84.8093
449.139 93.1648
449.091 76.399
449.043 82.6599
448.994 84.7336
448.946 84.7147
448.898 79.4677
448.85 83.6315
448.802 82.5677
448.753 84.6391
448.705 80.4414
448.657 81.4679
448.609 83.5381
448.561 85.6074
448.513 88.7196
448.464 89.7433
448.416 81.3769
448.368 83.4448
448.32 91.7688
448.272 82.3649
448.223 89.643
448.175 83.3702
448.127 94.8124
448.079 81.2496
448.031 89.5628
447.982 88.5016
447.934 87.4408
447.886 78.0547
447.838 76.9967
447.79 75.9393
447.741 80.0824
447.693 82.144
447.645 74.8487
447.597 84.1859
447.549 85.2062
447.501 75.8373
447.452 74.7817
447.404 79.9569
447.356 85.1299
447.308 102.756
447.26 81.9786
447.211 84.0352
447.163 86.0908
447.115 78.8125
447.067 80.8684
447.019 82.9233
446.97 84.9774
446.922 82.8862
446.874 94.2619
446.826 81.8134
446.778 85.9365
446.729 94.1984
446.681 94.1773
446.633 82.7747
446.585 88.9628
446.536 80.6691
446.488 83.7529
446.44 99.2405
446.392 79.5813
446.344 82.6633
446.295 96.0745
446.247 81.5933
446.199 80.54265000000001
446.151 79.492
446.103 84.6348
446.054 79.97325000000001
446.006 75.3117
445.958 88.7035
445.91 80.4339
445.862 91.7565
445.813 89.6744
445.765 95.8373
445.717 85.513
445.669 95.7943
445.621 86.5044
445.572 100.899
445.524 91.6123
445.476 78.2131
445.428 93.6288
445.379 88.4645
445.331 96.672
445.283 79.1709
445.235 71.9574
445.187 84.274
445.138 80.14595
445.09 76.0179
445.042 86.2712
444.994 81.63215
444.946 76.9931
444.897 86.2129
444.849 96.4546
444.801 88.2258
444.753 95.3855
444.704 93.3132
444.656 89.1914
444.608 83.0216
444.56 94.2749
444.512 81.9597
444.463 76.82105
444.415 71.6824
444.367 73.712475
444.319 75.74255
444.27 77.772625
444.222 79.8027
444.174 90.0135
444.126 89.9932
444.078 104.287
444.029 72.5754
443.981 74.60155
443.933 76.6277
443.885 78.65385
443.836 80.68
443.788 75.5578
443.74 70.4356
443.692 73.224375
443.643 76.01315
443.595 78.801925
443.547 81.5907
443.499 82.5919
443.451 91.7481
443.402 85.6122
443.354 87.6308
443.306 93.7234
443.258 92.6837
443.209 97.7541
443.161 89.0806
443.113 80.4071
443.065 93.6175
443.016 98.6831
442.968 102.729
442.92 121.01
442.872 121.59140000000001
442.824 122.17280000000001
442.775 122.7542
442.727 123.3356
442.679 123.917
442.631 124.4984
442.582 125.0798
442.534 125.6612
442.486 126.2426
442.438 126.824
442.389 112.594
442.341 102.9366
442.293 93.2792
442.245 94.2718
442.196 96.2773
442.148 101.322
442.1 105.351
442.052 105.327
442.003 98.2152
441.955 104.267
441.907 95.64259999999999
441.859 87.0182
441.81 91.0449
441.762 94.0584
441.714 95.0483
441.666 100.081
441.617 96.0159
441.569 88.9209
441.521 99.003
441.473 90.9005
441.425 86.8408
441.376 91.8689
441.328 92.8573
441.28 92.8363
441.232 95.8418
441.183 94.8114
441.135 92.7731
441.087 87.7112
441.039 84.16425000000001
440.99 80.6173
440.942 95.7113
440.894 75.5444
440.845 85.5976
440.797 77.5237
440.749 91.5981
440.701 85.5393
440.652 93.5687
440.604 79.4651
440.556 76.43
440.508 85.4615
440.459 92.4785
440.411 77.3829
440.363 81.3843
440.315 77.34864999999999
440.266 73.313
440.218 81.3288
440.17 88.3371
440.122 84.3026
440.073 97.3273
440.025 70.2202
439.977 76.2218
439.929 97.2609
439.88 87.71755
439.832 78.1742
439.784 87.1745
439.736 83.1475
439.687 98.1518
439.639 80.1057
439.591 81.0885
439.543 71.0614
439.494 72.71220000000001
439.446 74.363
439.398 76.0138
439.349 96.9955
439.301 87.9779
439.253 78.9603
439.205 77.9431
439.156 82.9205
439.108 92.8898
439.06 89.8728
439.012 98.8376
438.963 92.8263
438.915 83.824
438.867 77.8188
438.819 84.7832
438.77 86.7583
438.722 79.76115
438.674 72.764
438.625 76.7335
438.577 90.6644
438.529 81.6789
438.481 79.6686
438.432 85.6242
438.384 79.6322
438.336 82.5996
438.288 79.5958
438.239 86.5407
438.191 88.5099
438.143 92.4668
438.094 80.5172
438.046 82.4864
437.998 77.4997
437.95 88.4089
437.901 86.4024
437.853 77.4465
437.805 88.3483
437.757 100.238
437.708 96.2457
437.66 86.3037
437.612 87.2758
437.563 96.1797
437.515 102.106
437.467 101.091
437.419 119.894
437.37 107.65446666666666
437.322 95.41493333333334
437.274 83.1754
437.225 90.086
437.177 90.0654
437.129 80.1498
437.081 83.0993
437.032 88.0255
436.984 84.05
436.936 100.837
436.887 81.0464
436.839 85.9686
436.791 86.9368
436.743 85.9292
436.694 79.9847
436.646 81.9409
436.598 85.8702
436.549 82.8901
436.501 89.7771
436.453 102.579
436.405 86.7776
436.356 90.7012
436.308 94.623
436.26 94.6013
436.211 95.5648
436.163 94.5579
436.115 90.5972
436.067 86.6384
436.018 80.22200000000001
435.97 73.8056
435.922 83.6272
435.873 93.4442
435.825 95.3896
435.777 92.4182
435.729 93.3799
435.68 80.5831
435.632 83.5121
435.584 84.4752
435.535 93.2942
435.487 91.3091
435.439 89.3249
435.39 88.323
435.342 89.2839
435.294 91.2252
435.246 84.3394
435.197 91.1833
435.149 94.103
435.101 84.2813
435.052 84.2619
435.004 89.1403
434.956 84.2231
434.907 96.9322
434.859 85.1633
434.811 90.037
434.763 82.1888
434.714 82.1699
434.666 89.4842
434.618 96.7985
434.569 101.664
434.521 88.9355
434.473 96.7317
434.424 91.8251
434.376 88.8741
434.328 86.41315
434.28 83.9522
434.231 83.9329
434.183 89.768
434.135 82.9187
434.086 92.6525
434.038 92.6311
433.99 83.8362
433.941 93.563
433.893 84.772
433.845 88.6491
433.796 84.7329
433.748 80.8185
433.7 93.4552
433.652 88.5674
433.603 83.6817
433.555 86.5809
433.507 94.3417
433.458 103.071
433.41 93.3281
433.362 83.5852
433.313 77.7358
433.265 93.2614
433.217 99.0674
433.168 83.5081
433.12 82.51825
433.072 81.5284
433.023 92.1834
432.975 93.1323
432.927 100.87
432.879 95.0286
432.83 82.4037
432.782 89.1693
432.734 96.9008
432.685 92.0345
432.637 96.856
432.589 95.8653
432.54 85.1939
432.492 95.821
432.444 86.1222
432.395 88.0371
432.347 89.9512
432.299 88.9634
432.25 101.511
432.202 89.8888
432.154 94.6996
432.105 92.7455
432.057 93.6899
432.009 91.737
431.96 88.8194
431.912 92.6597
431.864 93.6032
431.815 98.4054
431.767 101.276
431.719 103.181
431.671 88.6961
431.622 100.242
431.574 90.5823
431.526 79.0003
431.477 91.5036
431.429 86.6675
431.381 86.00586666666666
431.332 85.34423333333334
431.284 84.6826
431.236 83.7009
431.187 100.995
431.139 98.0866
431.091 87.4884
431.042 95.1576
430.994 99.9403
430.946 93.192
430.897 88.3678
430.849 85.46705
430.801 82.5663
430.752 92.1457
430.704 87.3261
430.656 97.8593
430.607 97.8366
430.559 100.691
430.511 96.8324
430.462 98.727
430.414 108.287
430.366 91.9747
430.317 93.869
430.269 96.7201
430.221 102.442
430.172 92.8464
430.124 91.38974999999999
430.076 89.9331
430.027 92.7817
429.979 100.41
429.931 93.6946
429.882 94.6287
429.834 92.6954
429.786 91.7185
429.737 106.025
429.689 95.4957
429.64 89.745
429.592 104.042
429.544 100.2
429.495 94.4528
429.447 90.6154
429.399 102.038
429.35 106.781
429.302 101.037
429.254 121.979
429.205 105.754
429.157 109.539
429.109 108.5615
429.06 107.584
429.012 94.2331
428.964 95.1628
428.915 97.0434
428.867 101.777
428.819 98.9001
428.77 105.532
428.722 94.1014
428.674 91.22925000000001
428.625 88.3571
428.577 101.634
428.529 85.467
428.48 92.0929
428.432 105.36
428.383 101.54
428.335 106.26
428.287 102.441
428.238 111.9
428.19 98.6007
428.142 103.317
428.093 95.7118
428.045 108.953
427.997 89.0367
427.948 98.4857
427.9 85.2081
427.852 93.23205
427.803 101.256
427.755 98.3937
427.707 95.5331
427.658 105.913
427.61 90.7613
427.561 90.7401
427.513 102.059
427.465 101.09
427.416 98.2329
427.368 92.544
427.32 103.852
427.271 93.4446
427.223 103.803
427.175 99.0616
427.126 100.925
427.078 102.787
427.03 101.82
426.981 101.797
426.933 109.311
426.884 100.807
426.836 104.551
426.788 100.76
426.739 113.916
426.691 94.1238
426.643 99.7464
426.594 105.369
426.546 90.2954
426.498 97.3252
426.449 104.355
426.401 106.211
426.352 102.427
426.304 101.463
426.256 106.136
426.207 123.953
426.159 102.331
426.111 113.57
426.062 96.6527
426.014 102.259
425.965 118.18
425.917 107.837
425.869 99.3745
425.82 119.034
425.772 115.258
425.724 104.926
425.675 114.267
425.627 117.05
425.579 98.2985
425.53 106.699
425.482 109.481
425.433 101.036
425.385 98.2063
425.337 123.43
425.288 117.792
425.24 114.961
425.192 120.54
425.143 107.433
425.095 105.54
425.046 116.72
424.998 111.091
424.95 105.465
424.901 123.17
424.853 113.812
424.805 115.65
424.756 105.366
424.708 110.935
424.659 113.705
424.611 104.36
424.563 108.993
424.514 95.929
424.466 102.424
424.418 104.262
424.369 113.544
424.321 103.282
424.272 114.421
424.224 117.184
424.176 117.157
424.127 128.284
424.079 117.102
424.03 125.437
423.982 113.331
423.934 114.233
423.885 112.349
423.837 118.82
423.789 111.368
423.74 120.62
423.692 103.894
423.643 111.287
423.595 118.68
423.547 121.433
423.498 119.551
423.45 119.523
423.401 121.348
423.353 131.506
423.305 122.216
423.256 115.708
423.208 124.009
423.159 128.606
423.111 111.001
423.063 119.298
423.014 114.647
422.966 121.09
422.918 116.441
422.869 108.098
422.821 112.691
422.772 115.435
422.724 131.103
422.676 114.457
422.627 107.048
422.579 116.248
422.53 120.833
422.482 116.194
422.434 123.542
422.385 115.217
422.337 120.719
422.288 130.825
422.24 124.346
422.192 123.396
422.143 122.446
422.095 119.656
422.046 131.59
421.998 107.639
421.95 127.849
421.901 129.658
421.853 134.224
421.804 119.486
421.756 124.052
421.708 132.291
421.659 123.993
421.611 127.637
421.562 127.607
421.514 131.248
421.466 127.546
421.417 125.681
421.369 124.735
421.32 124.705
421.272 123.759
421.224 135.644
421.175 135.612
421.127 127.335
421.078 138.295
421.03 130.022
420.982 121.752
420.933 133.621
420.885 133.589
420.836 127.154
420.788 140.842
420.74 143.552
420.691 136.205
420.643 132.517
420.594 138.881
420.546 139.762
420.498 136.076
420.449 140.609
420.401 137.837
420.352 136.891
420.304 138.684
420.255 143.212
420.207 153.209
420.159 135.85
420.11 139.463
420.062 131.229
420.013 135.753
419.965 140.275
419.917 144.795
419.868 150.223
419.82 131.983
419.771 140.142
419.723 142.838
419.675 142.804
419.626 149.135
419.578 148.191
419.529 139.975
419.481 150.846
419.432 148.993
419.384 143.508
419.336 144.382
419.287 148.887
419.239 145.221
419.19 142.464
419.142 146.966
419.094 151.466
419.045 150.524
418.997 140.516
418.948 137.763
418.9 153.134
418.851 154.004
418.803 153.967
418.755 170.229
418.706 155.704
418.658 131.231
418.609 158.345
418.561 156.498
418.512 146.512
418.464 159.135
418.416 151.866
418.367 156.348
418.319 150.89
418.27 158.08
418.222 156.237
418.174 157.102
418.125 162.481
418.077 172.369
418.028 147.065
417.98 162.364
417.931 158.718
417.883 157.779
417.835 154.136
417.786 146.89
417.738 162.171
417.689 168.437
417.641 163.894
417.592 157.553
417.544 176.417
417.496 172.775
417.447 168.236
417.399 176.291
417.35 159.163
417.302 177.105
417.253 184.253
417.205 168.035
417.157 167.995
417.108 173.344
417.06 166.119
417.011 172.363
416.963 185.784
416.914 174.972
416.866 182.107
416.817 175.785
416.769 186.503
416.721 188.251
416.672 177.452
416.624 174.721
416.575 184.533
416.527 169.264
416.478 185.34
416.43 193.352
416.382 183.461
416.333 181.628
416.285 182.479
416.236 177.964
416.188 183.286
416.139 185.923
416.091 174.261
416.042 191.195
415.994 182.217
415.946 193.782
415.897 167.845
415.849 179.408
415.8 169.549
415.752 199.841
415.703 181.955
415.655 214.013
415.607 192.565
415.558 190.737
415.51 192.473
415.461 186.191
415.413 195.943
415.364 204.801
415.316 212.763
415.267 198.472
415.219 185.967
415.171 202.825
415.122 192.104
415.074 200.06
415.025 205.345
414.977 189.299
414.928 209.689
414.88 208.751
414.831 197.155
414.783 214.865
414.734 215.701
414.686 199.676
414.638 212.049
414.589 211.998
414.541 208.4
414.492 214.556
414.444 221.595
414.395 208.249
414.347 209.971
414.298 209.035
414.25 202.786
414.202 208.049
414.153 215.079
414.105 226.531
414.056 225.592
414.008 214.04
413.959 208.683
413.911 224.545
413.862 224.491
413.814 218.252
413.765 214.665
413.717 233.161
413.669 223.392
413.62 218.041
413.572 245.348
413.523 372.344
413.475 344.23
413.426 316.116
413.378 288.002
413.329 259.88800000000003
413.281 231.774
413.232 229.075
413.184 234.304
413.135 236.009
413.087 243.876
413.039 249.979
412.99 236.718
412.942 238.421
412.893 243.641
412.845 243.582
412.796 244.402
412.748 238.191
412.699 246.92
412.651 239.833
412.602 258.219
412.554 228.302
412.505 247.56
412.457 279.973
412.409 251.827
412.36 237.2955
412.312 222.764
412.263 254.275
412.215 248.954
412.166 236.624
412.118 257.595
412.069 249.649
412.021 248.713
411.972 238.147
411.924 252.969
411.875 252.033
411.827 258.971
411.778 247.538
411.73 262.344
411.682 258.783
411.633 248.232
411.585 264.775
411.536 263.837
411.488 272.507
411.439 257.597
411.391 269.756
411.342 268.818
411.294 257.41
411.245 267.816
411.197 285.194
411.148 287.741
411.1 276.338
411.051 271.042
411.003 285.789
410.954 264.813
410.906 269.974
410.857 284.71
410.809 299.439
410.761 283.702
410.712 302.774
410.664 278.345
410.615 291.322
410.567 286.035
410.518 297.265
410.47 292.848
410.421 293.645
410.373 301.391
410.324 294.371
410.276 328.157
410.227 304.643
410.179 283.744
410.13 297.555
410.082 316.563
410.033 300.879
409.985 299.072
409.936 311.999
409.888 317.989
409.839 308.383
409.791 300.513
409.742 313.428
409.694 296.905
409.646 295.102
409.597 318.39
409.549 331.287
409.5 338.125
409.452 303.46
409.403 321.538
409.355 330.965
409.306 324.837
409.258 316.985
409.209 320.361
409.161 325.463
409.112 343.509
409.064 323.579
409.015 324.363
408.967 361.369
408.918 331.103
408.87 334.47
408.821 343.869
408.773 368.772
408.724 353.177
408.676 337.589
408.627 358.17
408.579 340.867
408.53 345.087
408.482 345.003
408.433 350.08
408.385 344.835
408.336 372.262
408.288 336.931
408.239 373.799
408.191 363.398
408.142 364.169
408.094 386.405
408.045 351.114
407.997 365.619
407.948 374.968
407.9 364.582
407.851 358.49
407.803 369.549
407.754 379.745
407.706 394.221
407.657 380.416
407.609 366.618
407.56 392.219
407.512 389.555
407.463 380.044
407.415 375.673
407.366 390.125
407.318 385.753
407.269 389.079
407.221 393.258
407.172 387.179
407.124 392.212
407.075 410.056
407.027 409.101
406.978 394.485
406.93 413.169
406.881 420.749
406.833 396.755
406.784 417.131
406.736 394.856
406.687 404.138
406.639 427.053
406.59 412.462
406.542 422.584
406.493 407.149
406.445 424.08
406.396 428.233
406.348 446.002
406.299 423.769
406.251 433.874
406.202 454.18
406.154 431.11
406.105 448.856
406.057 434.298
406.008 434.192
405.96 433.236
405.911 472.196
405.863 457.646
405.814 449.894
405.766 467.605
405.717 446.279
405.669 482.644
405.62 476.589
405.572 445.103
405.523 492.46
405.475 455.053
405.426 457.483
405.378 511.577
405.329 473.347
405.281 482.543
405.232 490.042
405.184 488.229
405.135 493.184
405.087 491.372
405.038 499.706
404.99 497.047
404.941 485.094
404.893 484.974
404.844 499.215
404.796 499.937
404.747 525.142
404.699 505.599
404.65 505.475
404.602 513.787
404.553 538.964
404.505 516.907
404.456 515.094
404.407 552.051
404.359 535.063
404.31 534.931
404.262 561.75
404.213 547.298
404.165 547.163
404.116 555.444
404.068 539.321
404.019 561.9
403.971 542.419
403.922 541.445
403.874 567.368
403.825 594.119
403.777 550.286
403.728 579.547
403.68 588.641
403.631 585.978
403.583 590.03
403.534 612.54
403.486 590.577
403.437 587.916
403.389 586.932
403.34 605.229
403.292 605.08
403.243 615.822
403.194 594.729
403.146 591.233
403.097 611.18
403.049 606.007
403.0 624.267
402.952 624.95
402.903 608.067
402.855 620.46
402.806 625.323
402.758 661.107
402.709 614.987
402.661 629.871
402.612 637.232
402.564 655.444
402.515 647.769
402.467 654.285
402.418 669.141
402.37 652.293
402.321 644.626
402.272 677.816
402.224 678.482
402.175 662.481
402.127 666.482
402.078 685.474
402.03 692.799
401.981 688.465
401.933 684.965
401.884 686.46
401.836 695.44
401.787 721.049
401.739 720.871
401.69 730.667
401.642 697.244
401.593 705.38
401.544 734.277
401.496 720.808
401.447 716.479
401.399 710.491
401.35 742.677
401.302 749.959
401.253 757.238
401.205 728.858
401.156 740.283
401.108 742.585
401.059 768.915
401.011 773.695
400.962 756.94
400.913 751.784
400.865 758.219
400.816 763.824
400.768 785.972
400.719 775.024
400.671 768.217
400.622 772.159
400.574 737.254
400.525 793.26
400.477 796.367
400.428 796.169
400.38 801.751
400.331 812.284
400.282 811.256
400.234 779.702
400.185 774.558
400.137 791.684
400.088 834.359
400.04 811.072
399.991 828.176
399.943 804.902
399.894 849.179
399.846 845.674
399.797 846.286
399.748 836.199
399.7 882.069
399.651 847.3
399.603 838.865
399.554 838.656
399.506 858.997
399.457 872.754
399.409 875.823
399.36 883.819
399.312 834.327
399.263 848.076
399.214 892.187
399.166 908.376
399.117 886.82
399.069 893.16
399.02 921.636
398.972 906.65
398.923 919.537
398.875 915.211
398.826 918.259
398.777 927.039
398.729 916.983
398.68 923.302
398.632 950.076
398.583 940.84
398.535 911.16
398.486 965.719
398.438 947.493
398.389 942.353
398.341 983.79
398.292 972.924
398.243 969.414
398.195 974.888
398.146 971.379
398.098 1002.15
398.049 974.973
398.001 964.941
397.952 982.64
397.904 997.07
397.855 967.478
397.806 990.867
397.758 1037.05
397.709 1040.05
397.661 1036.54
397.612 1047.67
397.564 1039.27
397.515 1051.22
397.466 1045.26
397.418 1050.69
397.369 1073.19
397.321 1066.42
397.272 1058.84
397.224 1088.64
397.175 1111.92
397.127 1069.41
397.078 1048.04
397.029 1124.07
396.981 1079.97
396.932 1113.77
396.884 1143.5
396.835 1122.94
396.787 1133.2
396.738 1130.48
396.69 1124.53
396.641 1129.92
396.592 1154.73
