Wavelength Intensity
478.352 164.808
478.304 157.609
478.256 159.963
478.208 163.51
478.16 168.249
478.112 164.634
478.064 169.371
478.017 170.527
477.969 157.377
477.921 174.031
477.873 162.077
477.825 178.724
477.777 178.686
477.729 166.739
477.681 173.848
477.633 167.859
477.585 167.824
477.537 160.648
477.49 167.753
477.442 170.096
477.394 168.871
477.346 155.757
477.298 150.376
477.25 144.995
477.202 159.223
477.154 169.881
477.106 169.845
477.058 176.934
477.01 172.148
476.962 156.681
476.915 170.889
476.867 154.242
476.819 169.63
476.771 163.665
476.723 173.116
476.675 158.854
476.627 156.45
476.579 151.677
476.531 167.046
476.483 149.244
476.435 156.90800000000002
476.387 164.572
476.339 171.64
476.292 171.603
476.244 185.766
476.196 171.531
476.148 158.485
476.1 164.363
476.052 171.422
476.004 147.746
475.956 168.986
475.908 172.495
475.86 157.102
475.812 168.879
475.764 162.939
475.716 158.183
475.668 146.347
475.621 166.376
475.573 159.262
475.525 142.716
475.477 174.525
475.429 159.1645
475.381 143.804
475.333 167.343
475.285 169.664
475.237 151.959
475.189 161.348
475.141 164.846
475.093 157.748
475.045 165.954
474.997 180.039
474.949 149.413
474.901 156.438
474.854 149.349
474.806 159.899
474.758 165.743
474.71 182.161
474.662 158.622
474.614 159.764
474.566 144.461
474.518 159.696
474.47 163.184
474.422 161.976
474.374 171.329
474.326 179.505
474.278 151.316
474.23 154.802
474.182 165.321
474.134 157.082
474.086 148.843
474.038 171.075
473.99 142.922
473.943 155.776
473.895 149.888
473.847 172.1
473.799 165.041
473.751 162.665
473.703 159.12
473.655 166.105
473.607 167.239
473.559 150.834
473.511 168.337
473.463 139.082
473.415 155.412
473.367 171.735
473.319 155.346
473.271 159.984
473.223 155.28
473.175 168.087
473.127 144.711
473.079 152.847
473.031 149.315
472.983 164.445
472.935 145.754
472.888 145.723
472.84 157.347
472.792 158.479
472.744 146.215
472.696 133.951
472.648 158.377
472.6 149.029
472.552 164.13
472.504 161.768
472.456 171.042
472.408 148.903
472.36 144.219
472.312 169.77
472.264 160.433
472.216 159.236
472.168 162.689
472.12 142.903
472.072 155.65
472.024 142.842
471.976 149.778
471.928 154.39
471.88 160.16
471.832 152.003
471.784 151.971
471.736 148.459
471.688 176.257
471.64 153.033
471.592 163.432
471.544 152.968
471.496 164.521
471.448 156.377
471.401 138.972
471.353 152.837
471.305 152.804
471.257 156.244
471.209 150.425
471.161 160.805
471.113 153.831
471.065 148.016
471.017 149.14
470.969 136.394
470.921 159.477
470.873 145.579
470.825 162.875
470.777 148.9845
470.729 135.094
470.681 133.91
470.633 160.427
470.585 136.161
470.537 138.4385
470.489 140.716
470.441 146.452
470.393 129.127
470.345 154.458
470.297 146.358
470.249 145.175
470.201 135.928
470.153 156.629
470.105 163.504
470.057 144.4785
470.009 125.453
469.961 132.711
469.913 139.969
469.865 147.227
469.817 155.245
469.769 132.217
469.721 162.075
469.673 155.145
469.625 137.877
469.577 170.012
469.529 130.927
469.481 132.42933333333332
469.433 133.93166666666667
469.385 135.434
469.337 153.765
469.289 161.763
469.241 144.523
469.193 137.612
469.145 150.194
469.097 153.6
469.049 150.129
469.001 138.639
468.953 134.028
468.905 137.435
468.857 148.856
468.809 154.548
468.761 157.948
468.713 152.193
468.665 165.889
468.617 153.271
468.569 156.669
468.521 180.645
468.473 161.7495
468.425 142.854
468.377 145.109
468.329 153.074
468.281 162.178
468.233 166.71
468.185 158.683
468.137 159.791
468.089 167.744
468.041 167.708
467.993 153.985
467.945 141.407
467.897 142.517
467.849 153.885
467.801 160.69
467.753 151.54
467.705 149.23
467.657 159.448
467.609 151.443
467.561 152.549
467.513 143.41
467.465 174.104
467.417 146.762
467.369 156.967
467.321 156.933
467.273 170.543
467.225 151.182
467.177 154.559
467.129 148.845
467.081 135.181
467.033 141.966
466.985 140.8
466.937 148.717
466.889 139.605
466.841 139.575
466.793 156.562
466.745 154.26
466.697 146.289
466.649 154.193
466.601 137.157
466.553 160.927
466.505 154.094
466.457 151.795
466.409 151.762
466.36 143.803
466.312 144.904
466.264 142.61
466.216 149.368
466.168 148.205
466.12 147.042
466.072 145.879
466.024 154.892
465.976 143.556
465.928 137.874
465.88 160.442
465.832 172.833
465.784 156.423
465.736 140.013
465.688 158.045
465.64 151.239
465.592 128.639
465.544 156.815
465.496 152.269
465.448 149.981
465.4 164.605
465.352 136.39
465.304 148.757
465.256 147.598
465.208 164.463
465.16 134.02
465.112 137.369
465.064 150.848
465.016 144.062
464.968 148.532
464.92 147.375
464.872 134.971
464.823 155.183
464.775 152.901
464.727 149.496
464.679 162.949
464.631 135.949
464.583 157.262
464.535 154.982
464.487 139.229
464.439 151.547
464.391 143.658
464.343 154.848
464.295 158.18
464.247 141.325
464.199 124.47
464.151 131.54066666666665
464.103 138.61133333333333
464.055 145.682
464.007 141.168
463.959 141.138
463.911 156.786
463.863 156.752
463.815 166.793
463.766 145.492
463.718 151.055
463.67 165.566
463.622 150.99349999999998
463.574 136.421
463.526 144.217
463.478 143.068
463.43 146.389
463.382 150.826
463.334 161.964
463.286 138.477
463.238 141.796
463.19 161.858
463.142 155.127
463.094 139.472
463.046 155.06
462.998 159.487
462.95 143.842
462.902 163.877
462.853 162.727
462.805 145.977
462.757 148.173
462.709 147.027
462.661 140.314
462.613 150.304
462.565 155.836
462.517 151.351
462.469 147.98
462.421 157.96
462.373 163.486
462.325 144.548
462.277 151.187
462.229 121.145
462.181 125.932
462.133 130.719
462.084 135.506
462.036 128.813
461.988 143.218
461.94 149.847
461.892 146.485
461.844 158.658
461.796 156.405
461.748 141.954
461.7 161.88
461.652 149.651
461.604 132.995
461.556 150.694
461.508 139.584
461.46 149.521
461.412 129.557
461.363 143.921
461.315 138.355
461.267 135.005
461.219 132.763
461.171 144.902
461.123 152.611
461.075 149.261
461.027 147.018
460.979 144.775
460.931 145.849
460.883 145.817
460.835 145.785
460.787 131.954
460.738 118.123
460.69 124.34866666666667
460.642 130.57433333333336
460.594 136.8
460.546 154.418
460.498 161.001
460.45 159.864
460.402 144.40050000000002
460.354 128.937
460.306 133.316
460.258 136.592
460.21 145.372
460.162 137.633
460.113 139.805
460.065 152.981
460.017 149.647
459.969 137.513
459.921 142.982
459.873 141.851
459.825 146.218
459.777 127.501
459.729 143.956
459.681 147.221
459.633 155.976
459.584 137.273
459.536 149.32
459.488 151.483
459.44 129.501
459.392 156.903
459.344 144.802
459.296 139.287
459.248 143.642
459.2 149.092
459.152 132.619
459.104 150.123
459.055 120.51
459.007 132.5295
458.959 144.549
458.911 122.621
458.863 129.707
458.815 136.793
458.767 147.705
458.719 152.048
458.671 164.044
458.623 150.344
458.575 136.644
458.526 150.822
458.478 146.418
458.43 159.495
458.382 149.631
458.334 143.046
458.286 147.382
458.238 159.355
458.19 137.496
458.142 144.012
458.094 137.436
458.045 160.306
457.997 155.91
457.949 136.255
457.901 153.662
457.853 161.255
457.805 196.078
457.757 186.06266666666667
457.709 176.04733333333334
457.661 166.03199999999998
457.612 156.01666666666665
457.564 146.00133333333332
457.516 135.986
457.468 145.746
457.42 132.66750000000002
457.372 119.589
457.324 136.954
457.276 146.704
457.228 143.413
457.179 156.416
457.131 144.436
457.083 129.204
457.035 156.313
456.987 155.193
456.939 130.204
456.891 152.956
456.843 143.161
456.795 149.635
456.746 143.098
456.698 158.24
456.65 131.116
456.602 149.504
456.554 150.554
456.506 162.433
456.458 144.5375
456.41 126.642
456.362 131.483
456.313 136.324
456.265 131.967
456.217 144.915
456.169 147.046
456.121 137.285
456.073 149.143
456.025 156.673
455.977 145.836
455.928 144.724
455.88 147.932
455.832 147.899
455.784 142.47
455.736 145.676
455.688 140.249
455.64 152.083
455.592 146.658
455.543 148.782
455.495 142.282
455.447 133.629
455.399 154.071
455.351 135.725
455.303 148.618
455.255 143.202
455.207 162.547
455.158 146.367
455.11 159.247
455.062 143.075
455.014 151.648
454.966 134.41
454.918 138.67950000000002
454.87 142.949
454.822 153.663
454.773 143.961
454.725 149.299
454.677 146.045
454.629 156.749
454.581 177.108
454.533 159.36599999999999
454.485 141.624
454.436 134.084
454.388 139.417
454.34 135.097
454.292 143.643
454.244 147.898
454.196 135.008
454.148 142.477
454.099 142.445
454.051 145.626
454.003 129.536
453.955 151.984
453.907 125.198
453.859 143.358
453.811 149.744
453.763 148.641
453.714 145.401
453.666 131.473
453.618 139.993
453.57 148.51
453.522 154.886
453.474 146.308
453.426 150.547
453.377 139.839
453.329 137.673
453.281 153.648
453.233 142.946
453.185 135.449
453.137 150.347
453.088 143.917
453.04 133.227
452.992 145.985
452.944 155.54
452.896 136.334
452.848 148.017
452.8 146.92
452.751 145.823
452.703 138.342
452.655 132.991
452.607 140.408
452.559 145.694
452.511 150.978
452.463 145.629
452.414 139.22
452.366 150.877
452.318 133.847
452.27 138.066
452.222 139.097
452.174 150.743
452.125 142.219
452.077 142.188
452.029 141.095
451.981 131.518
451.933 148.456
451.885 159.024
451.837 143.6235
451.788 128.223
451.74 138.7865
451.692 149.35
451.644 140.845
451.596 154.577
451.548 133.373
451.499 152.392
451.451 134.372
451.403 142.804
451.355 152.291
451.307 134.282
451.259 143.766
451.21 160.644
451.162 136.306
451.114 162.686
451.066 141.003
451.018 119.32
450.97 120.34899999999999
450.921 121.378
450.873 138.235
450.825 141.369
450.777 128.68
450.729 138.14
450.681 147.6
450.632 159.162
450.584 154.911
450.536 136.966
450.488 148.522
450.44 141.117
450.392 157.932
450.343 144.212
450.295 135.761
450.247 144.148
450.199 152.532
450.151 154.601
450.103 135.64
450.054 153.481
450.006 153.447
449.958 134.499
449.91 137.62
449.862 150.193
449.813 149.11
449.765 144.877
449.717 143.795
449.669 149.01
449.621 139.0125
449.573 129.015
449.524 154.154
449.476 153.071
449.428 145.699
449.38 164.53
449.332 141.444
449.283 138.27
449.235 135.097
449.187 135.067
449.139 127.709
449.091 148.612
449.043 133.93
448.994 146.453
448.946 151.65
448.898 147.433
448.85 141.128
448.802 147.368
448.753 155.694
448.705 158.793
448.657 137.869
448.609 148.28
448.561 147.203
448.513 134.645
448.464 161.747
448.416 151.278
448.368 137.684
448.32 132.439
448.272 133.452
448.223 144.888
448.175 146.10500000000002
448.127 147.322
448.079 148.53900000000002
448.031 149.756
447.982 150.973
447.934 147.817
447.886 149.865
447.838 127.981
447.79 136.275
447.741 129.4855
447.693 122.696
447.645 125.786
447.597 128.876
447.549 131.966
447.501 148.558
447.452 129.829
447.404 155.76
447.356 142.229
447.308 147.387
447.26 134.902
447.211 149.396
447.163 142.102
447.115 147.255
447.067 141.52100000000002
447.019 135.787
446.97 128.502
446.922 151.267
446.874 143.982
446.826 157.413
446.778 149.095
446.729 150.096
446.681 150.063
446.633 138.648
446.585 165.512
446.536 152.03
446.488 159.234
446.44 283.249
446.392 253.8598
446.344 224.47060000000002
446.295 195.0814
446.247 165.6922
446.199 136.303
446.151 149.693
446.103 149.659
446.054 151.689
446.006 159.908
445.958 141.307
445.91 176.336
445.862 147.429
445.813 158.734
445.765 145.302
445.717 134.966
445.669 141.116
445.621 133.876
445.572 140.023
445.524 145.139
445.476 149.222
445.428 148.16
445.379 135.783
445.331 156.321
445.283 143.947
445.235 133.635
445.187 125.383
445.138 147.96
445.09 157.172
445.042 158.164
444.994 147.86
444.946 167.332
444.897 146.767
444.849 149.812
444.801 132.339
444.753 150.771
444.704 141.508
444.656 155.829
444.608 154.769
444.56 150.635
444.512 151.625
444.463 150.567
444.415 154.629
444.367 153.57
444.319 162.748
444.27 156.571
444.222 143.236
444.174 153.432
444.126 163.624
444.078 143.139
444.029 145.151
443.981 160.447
443.933 154.281
443.885 161.396
443.836 149.105
443.788 131.714
443.74 136.788
443.692 152.066
443.643 160.194
443.595 153.017
443.547 151.963
443.499 164.164
443.451 146.797
443.402 148.802
443.354 160.996
443.306 141.604
443.258 151.757
443.209 154.777
443.161 154.742
443.113 151.654
443.065 141.95499999999998
443.016 132.256
442.968 133.7164705882353
442.92 135.1769411764706
442.872 136.6374117647059
442.824 138.09788235294118
442.775 139.55835294117648
442.727 141.01882352941178
442.679 142.47929411764707
442.631 143.93976470588234
442.582 145.40023529411764
442.534 146.86070588235293
442.486 148.32117647058823
442.438 149.78164705882352
442.389 151.24211764705882
442.341 152.70258823529412
442.293 154.1630588235294
442.245 155.6235294117647
442.196 157.084
442.148 165.154
442.1 145.87
442.052 157.99
442.003 154.917
441.955 155.894
441.907 144.726
441.859 156.835
441.81 140.614
441.762 156.764
441.714 161.784
441.666 148.606
441.617 157.668
441.569 150.559
441.521 155.576
441.473 161.601
441.425 149.45
441.376 137.299
441.328 145.342
441.28 159.436
441.232 161.418
441.183 164.407
441.135 146.218
441.087 158.283
441.039 157.239
440.99 163.25
440.942 154.146
440.894 155.118
440.845 141.991
440.797 156.054
440.749 164.071
440.701 153.971
440.652 157.96
440.604 154.907
440.556 145.32
440.508 135.733
440.459 143.744
440.411 139.691
440.363 141.669
440.315 154.695
440.266 140.603
440.218 126.511
440.17 134.17499999999998
440.122 141.839
440.073 149.503
440.025 135.425
439.977 152.444
439.929 156.42
439.88 157.386
439.832 149.333
439.784 153.307
439.736 161.286
439.687 158.245
439.639 175.231
439.591 146.16
439.543 166.144
439.494 149.095
439.446 145.059
439.398 148.027
439.349 143.993
439.301 158.956
439.253 164.917
439.205 162.881
439.156 151.854
439.108 158.812
439.06 153.782
439.012 148.756
438.963 155.709
438.915 164.654
438.867 149.655
438.819 134.656
438.77 150.58
438.722 144.564
438.674 163.47
438.625 151.474
438.577 154.428
438.529 161.366
438.481 151.37
438.432 163.283
438.384 164.241
438.336 166.194
438.288 170.136
438.239 161.145
438.191 175.031
438.143 149.14
438.094 162.028
438.046 156.029
437.998 158.974
437.95 166.884
437.901 144.997
437.853 161.843
437.805 153.865
437.757 165.739
437.708 153.795
437.66 169.631
437.612 176.535
437.563 170.545
437.515 147.706
437.467 171.459
437.419 165.474
437.37 176.333
437.322 166.389
437.274 157.439
437.225 150.473
437.177 166.275
437.129 172.174
437.081 157.295
437.032 158.248
436.984 177.988
436.936 168.062
436.887 157.151
436.839 154.151
436.791 158.067
436.743 167.908
436.694 165.894
436.646 155.984
436.598 178.649
436.549 165.78
436.501 150.944
436.453 163.732
436.405 169.611
436.356 163.657
436.308 162.633
436.26 164.567
436.211 161.574
436.163 161.536
436.115 160.515
436.067 150.633
436.018 166.347
435.97 164.341
435.922 166.271
435.873 154.429
435.825 183.895
435.777 158.291
435.729 172.999
435.68 168.045
435.632 170.954
435.584 167.968
435.535 162.037
435.487 170.836
435.439 169.816
435.39 166.832
435.342 176.605
435.294 168.718
435.246 162.795
435.197 156.874
435.149 168.601
435.101 163.662
435.052 182.241
435.004 172.403
434.956 155.715
434.907 171.345
434.859 174.242
434.811 168.33
434.763 189.817
434.714 167.274
434.666 163.324
434.618 175.997
434.569 177.912
434.521 183.735
434.473 188.578
434.424 195.373
434.376 172.865
434.328 168.919
434.28 176.69
434.231 175.673
434.183 180.512
434.135 180.47
434.086 178.478
434.038 172.586
433.99 167.672
433.941 154.964
433.893 174.416
433.845 169.505
433.796 171.414
433.748 171.374
433.7 166.467
433.652 180.055
433.603 179.04
433.555 178.999
433.507 180.903
433.458 175.027
433.41 182.763
433.362 165.227
433.313 189.481
433.265 168.065
433.217 172.882
433.168 166.045
433.12 171.832
433.072 180.527
433.023 172.723
432.975 184.324
432.927 175.553
432.879 183.269
432.83 170.624
432.782 173.492
432.734 176.359
432.685 176.319
432.637 186.932
432.589 200.446
432.54 199.431
432.492 182.931
432.444 179.018
432.395 181.879
432.347 200.214
432.299 187.597
432.25 189.487
432.202 179.778
432.154 182.635
432.105 190.322
432.057 193.175
432.009 190.233
431.96 185.362
431.912 185.319
431.864 182.382
431.815 179.445
431.767 194.836
431.719 188.041
431.671 187.997
431.622 190.845
431.574 176.346
431.526 173.415
431.477 186.86
431.429 194.52
431.381 187.736
431.332 186.73
431.284 201.121
431.236 195.302
431.187 178.905
431.139 196.173
431.091 199.012
431.042 169.169
430.994 193.154
430.946 183.502
430.897 197.867
430.849 194.94
430.801 192.015
430.752 207.328
430.704 181.37
430.656 197.637
430.607 194.714
430.559 200.423
430.511 195.582
430.462 214.707
430.414 212.741
430.366 200.236
430.317 185.822
430.269 187.694
430.221 195.31
430.172 190.479
430.124 206.703
430.076 209.525
430.027 199.911
429.979 201.777
429.931 198.862
429.882 198.816
429.834 202.592
429.786 209.233
429.737 200.588
429.689 188.126
429.64 209.087
429.592 200.448
429.544 193.721
429.495 215.619
429.447 196.492
429.399 201.215
429.35 207.842
429.302 207.793
429.254 186.78
429.205 206.744
429.157 185.74
429.109 211.409
429.06 205.647
429.012 197.033
428.964 198.89
428.915 213.115
428.867 209.261
428.819 201.604
428.77 201.557
428.722 194.856
428.674 210.966
428.625 212.817
428.577 214.667
428.529 224.113
428.48 209.82
428.432 226.857
428.383 210.671
428.335 213.468
428.287 216.264
428.238 231.386
428.19 220.904
428.142 226.539
428.093 235.015
428.045 218.854
427.997 210.278
427.948 220.646
427.9 219.648
427.852 207.291
427.803 215.76
427.755 215.709
427.707 225.118
427.658 212.772
427.61 225.012
427.561 220.234
427.513 221.127
427.465 213.518
427.416 227.636
427.368 224.75
427.32 228.474
427.271 246.354
427.223 215.155
427.175 236.804
427.126 231.09
427.078 248.01
427.03 218.725
426.981 224.33
426.933 235.585
426.884 227.051
426.836 211.927
426.788 226.003
426.739 245.721
426.691 233.427
426.643 233.372
426.594 241.785
426.546 240.788
426.498 252.956
426.449 247.256
426.401 234.039
426.352 262.175
426.304 232.99
426.256 258.295
426.207 231.003
426.159 226.255
426.111 247.789
426.062 241.162
426.014 245.797
425.965 253.243
425.917 228.803
425.869 240.936
425.82 246.503
425.772 238.012
425.724 252.009
425.675 256.633
425.627 247.209
425.579 248.087
425.53 248.029
425.482 261.071
425.433 243.235
425.385 251.595
425.337 243.12
425.288 265.5
425.24 243.941
425.192 254.162
425.143 261.576
425.095 254.043
425.046 251.182
424.998 261.392
424.95 276.263
424.901 263.135
424.853 256.543
424.805 241.56
424.756 255.49
424.708 250.769
424.659 273.078
424.611 277.673
424.563 262.702
424.514 262.64
424.466 265.372
424.418 265.31
424.369 263.386
424.321 268.907
424.272 255.82
424.224 251.109
424.176 277.085
424.127 270.513
424.079 251.861
424.03 279.677
423.982 287.972
423.934 278.617
423.885 272.98
423.837 273.844
423.789 253.362
423.74 267.22
423.692 279.216
423.643 290.279
423.595 265.177
423.547 295.704
423.498 276.173
423.45 296.491
423.401 283.453
423.353 263.012
423.305 303.689
423.256 292.509
423.208 289.664
423.159 278.493
423.111 287.677
423.063 297.782
423.014 289.39
422.966 281.003
422.918 285.557
422.869 272.555
422.821 302.049
422.772 288.125
422.724 281.595
422.676 289.835
422.627 296.227
422.579 301.692
422.53 301.621
422.482 299.706
422.434 333.747
422.385 306.938
422.337 304.101
422.288 299.422
422.24 301.194
422.192 307.569
422.143 325.909
422.095 339.638
422.046 317.473
421.998 287.958
421.95 299.847
421.901 330.121
421.853 314.414
421.804 302.391
421.756 322.536
421.708 308.679
421.659 307.687
421.611 340.672
421.562 332.329
421.514 328.579
421.466 326.666
421.417 344.936
421.369 327.428
421.32 332.852
421.272 319.939
421.224 328.112
421.175 324.369
421.127 330.705
421.078 340.701
421.03 326.885
420.982 340.539
420.933 356.017
420.885 350.443
420.836 343.956
420.788 354.849
420.74 336.478
420.691 350.11
420.643 377.445
420.594 360.909
420.546 345.294
420.498 346.125
420.449 335.087
420.401 336.833
420.352 326.714
420.304 344.884
420.255 350.275
420.207 360.224
420.159 341.903
420.11 376.46
420.062 376.371
420.013 360.793
419.965 374.37
419.917 372.46
419.868 365.088
419.82 366.821
419.771 375.834
419.723 362.098
419.675 361.102
419.626 379.204
419.578 404.57
419.529 375.388
419.481 397.107
419.432 381.569
419.384 386.927
419.336 389.56
419.287 364.047
419.239 401.173
419.19 400.171
419.142 391.91
419.094 386.375
419.045 409.859
418.997 405.229
418.948 400.601
418.9 417.722
418.851 391.351
418.803 407.56
418.755 385.732
418.706 405.555
418.658 405.459
418.609 411.696
418.561 395.315
418.512 421.448
418.464 421.347
418.416 422.151
418.367 428.376
418.319 409.3
418.27 431.785
418.222 419.942
418.174 440.608
418.125 436.892
418.077 464.764
418.028 425.857
417.98 451.012
417.931 422.948
417.883 444.486
417.835 457.9
417.786 446.977
417.738 456.781
417.689 463.877
417.641 470.07
417.592 447.45
417.544 464.445
417.496 445.437
417.447 490.313
417.399 468.609
417.35 467.598
417.302 459.395
417.253 478.16
417.205 488.829
417.157 479.728
417.108 469.734
417.06 482.193
417.011 491.055
416.963 489.142
416.914 494.409
416.866 484.423
416.817 505.832
416.769 478.811
416.721 493.936
416.672 519.808
416.624 475.779
416.575 484.623
416.527 490.776
416.478 514.833
416.43 518.291
416.382 537.855
416.333 528.779
416.285 512.551
416.236 513.323
416.188 507.835
416.139 538.105
416.091 538.87
416.042 556.609
415.994 518.067
415.946 512.585
415.897 532.996
415.849 549.827
415.8 529.171
415.752 532.613
415.703 564.595
415.655 565.351
415.607 540.253
415.558 573.101
415.51 559.598
415.461 552.336
415.413 556.657
415.364 568.989
415.316 589.328
415.267 545.576
415.219 589.935
415.171 605.806
415.122 597.656
415.074 570.837
415.025 608.925
414.977 570.563
414.928 601.524
414.88 601.38
414.831 572.816
414.783 612.633
414.734 598.283
414.686 621.213
414.638 597.108
414.589 616.479
414.541 603.028
414.492 625.935
414.444 631.989
414.395 601.707
414.347 604.22
414.298 626.218
414.25 634.037
414.202 652.476
414.153 647.894
414.105 632.695
414.056 643.158
414.008 646.541
413.959 631.353
413.911 657.722
413.862 611.605
413.814 677.729
413.765 674.032
413.717 667.687
413.669 691.366
413.62 675.31
413.572 647.788
413.523 639.691
413.475 701.285
413.426 711.699
413.378 674.496
413.329 685.793
413.281 695.321
413.232 672.246
413.184 681.773
413.135 708.908
413.087 699.053
413.039 693.603
412.99 704.875
412.942 736.377
412.893 704.535
412.845 714.917
412.796 708.59
412.748 758.518
412.699 710.006
412.651 752.881
412.602 753.577
412.554 756.908
412.505 740.045
412.457 753.031
412.409 751.094
412.36 760.562
412.312 750.731
412.263 772.47
412.215 781.926
412.166 770.344
412.118 754.386
412.069 789.242
412.021 796.933
411.972 761.719
411.924 812.303
411.875 794.604
411.827 776.039
411.778 785.473
411.73 771.291
411.682 820.938
411.633 800.636
411.585 802.189
411.536 837.814
411.488 802.674
411.439 835.662
411.391 830.221
411.342 848.349
411.294 866.467
411.245 855.789
411.197 835.522
411.148 890.252
411.1 863.012
411.051 858.446
411.003 846.91
410.954 871.967
410.906 829.082
410.857 860.225
410.809 847.83
410.761 912.893
410.712 903.101
410.664 881.136
410.615 905.272
410.567 898.966
410.518 896.14
410.47 917.647
410.421 919.162
410.373 922.413
410.324 940.425
410.276 921.965
410.227 958.194
410.179 938.004
410.13 955.126
410.082 935.814
410.033 962.466
409.985 962.232
409.936 948.998
409.888 960.898
409.839 960.664
409.791 981.215
409.742 965.392
409.694 953.904
409.646 983.961
409.597 975.935
409.549 979.158
409.5 1001.4
409.452 966.577
409.403 1012.15
409.355 1047.34
409.306 1023.76
409.258 984.639
409.209 1045.71
409.161 1004.01
409.112 1079.72
409.064 1042.36
409.015 1036.06
408.967 1028.05
408.918 1045.91
408.87 1036.17
408.821 1082.45
408.773 1088.22
408.724 1085.37
408.676 1092.86
408.627 1103.78
408.579 1096.63
408.53 1087.76
408.482 1111.58
408.433 1114.75
408.385 1127.38
408.336 1127.1
408.288 1154.33
408.239 1141.16
408.191 1132.29
408.142 1167.23
408.094 1169.52
408.045 1152.07
407.997 1156.93
407.948 1170.38
407.9 1189.82
407.851 1154.37
407.803 1181.53
407.754 1203.53
407.706 1220.37
407.657 1219.22
407.609 1206.07
407.56 1251.16
407.512 1227.74
407.463 1226.58
407.415 1282.76
407.366 1238.82
407.318 1294.97
407.269 1254.46
407.221 1240.47
407.172 1258.12
407.124 1287.72
407.075 1319.01
407.027 1314.42
406.978 1297.02
406.93 1300.12
406.881 1306.63
406.833 1329.34
406.784 1324.75
406.736 1311.64
406.687 1308.76
406.639 1377.48
406.59 1385.67
406.542 1375.96
406.493 1397.76
406.445 1394.87
406.396 1375.8
406.348 1390.78
406.299 1390.44
406.251 1434.34
406.202 1400.81
406.154 1413.22
406.105 1485.14
406.057 1398.08
406.008 1436.83
405.96 1483.19
405.911 1493.02
405.863 1486.71
405.814 1505.02
405.766 1495.32
405.717 1500.89
405.669 1523.42
405.62 1477.26
405.572 1523.52
405.523 1517.22
405.475 1560.91
405.426 1521.55
405.378 1566.07
405.329 1619.03
405.281 1590.7
405.232 1624.16
405.184 1602.61
405.135 1632.67
405.087 1607.74
405.038 1587.05
404.99 1635.69
404.941 1591.34
404.893 1662.77
404.844 1669.12
404.796 1660.26
404.747 1674.21
404.699 1705.87
404.65 1710.51
404.602 1729.5
404.553 1697.02
404.505 1737.92
404.456 1812.52
404.407 1728.64
404.359 1742.54
404.31 1807.81
404.262 1807.37
404.213 1797.66
404.165 1756.81
404.116 1811.93
404.068 1767.73
404.019 1817.76
403.971 1838.34
403.922 1853.86
403.874 1896.27
403.825 1870.59
403.777 1876.01
403.728 1884.79
403.68 1926.31
403.631 1930.87
403.583 1926.2
403.534 1955.09
403.486 1937.83
403.437 1960.0
403.389 1986.35
403.34 2031.96
403.292 2013.86
403.243 1986.55
403.194 1993.6
403.146 2024.93
403.097 1985.92
403.049 2061.6
403.0 2070.29
402.952 2058.07
402.903 2061.74
402.855 2125.62
402.806 2074.1
402.758 2096.99
402.709 2120.7
402.661 2124.35
402.612 2091.26
402.564 2176.74
402.515 2175.37
402.467 2194.86
402.418 2218.51
402.37 2252.16
402.321 2224.09
402.272 2177.68
402.224 2262.99
402.175 2224.1
402.127 2240.21
402.078 2264.65
402.03 2280.74
401.981 2310.98
401.933 2266.29
401.884 2319.82
401.836 2326.73
401.787 2269.6
401.739 2316.43
401.69 2354.93
401.642 2384.26
401.593 2382.01
401.544 2350.68
401.496 2379.17
401.447 2438.35
401.399 2410.36
401.35 2398.97
401.302 2479.68
401.253 2430.13
401.205 2446.11
401.156 2453.79
401.108 2487.99
401.059 2488.2
401.011 2483.44
400.962 2561.5
400.913 2548.45
400.865 2472.49
400.816 2574.49
400.768 2515.94
400.719 2603.82
400.671 2536.19
400.622 2655.43
400.574 2628.33
400.525 2563.22
400.477 2646.02
400.428 2696.57
400.38 2624.89
400.331 2662.21
400.282 2644.22
400.234 2702.97
400.185 2746.84
400.137 2651.32
400.088 2697.65
400.04 2666.48
399.991 2686.42
399.943 2782.97
399.894 2769.1
399.846 2775.0
399.797 2778.42
399.748 2793.37
399.7 2770.46
399.651 2793.62
399.603 2830.76
399.554 2830.05
399.506 2877.02
399.457 2886.99
399.409 2880.52
399.36 2972.62
399.312 2944.78
399.263 2930.09
399.214 2969.58
399.166 2972.94
399.117 2954.97
399.069 2948.49
399.02 3046.15
398.972 2999.49
398.923 2986.45
398.875 3057.8
398.826 3048.85
398.777 3049.73
398.729 3029.32
398.68 3085.86
398.632 3098.18
398.583 3121.95
398.535 3166.16
398.486 3162.92
398.438 3139.24
398.389 3127.01
398.341 3128.68
398.292 3148.32
398.243 3212.05
398.195 3138.58
398.146 3236.57
398.098 3220.26
398.049 3234.14
398.001 3334.47
397.952 3312.44
397.904 3274.92
397.855 3353.98
397.806 3326.25
397.758 3384.07
397.709 3361.24
397.661 3396.22
397.612 3401.89
397.564 3427.89
397.515 3479.92
397.466 3409.91
397.418 3492.82
397.369 3439.91
397.321 3504.07
397.272 3512.13
397.224 3495.82
397.175 3524.18
397.127 3584.2
397.078 3641.75
397.029 3581.59
396.981 3650.48
396.932 3729.06
396.884 3714.34
396.835 3679.35
396.787 3852.71
396.738 3691.29
396.69 3782.72
396.641 3848.19
